6.8136e+05,-4.1518e+06,-5.3141e+06,0.27569,-0.95996,-0.041011,-0.028157
6.8899e+05,-4.1513e+06,-5.3135e+06,0.27563,-0.95999,-0.040753,-0.027911
6.9661e+05,-4.1509e+06,-5.3129e+06,0.27556,-0.96003,-0.040524,-0.027717
7.0424e+05,-4.1504e+06,-5.3122e+06,0.27547,-0.96007,-0.040356,-0.027597
7.1187e+05,-4.1499e+06,-5.3116e+06,0.27538,-0.9601,-0.040276,-0.027568
7.1949e+05,-4.1494e+06,-5.311e+06,0.27528,-0.96012,-0.040302,-0.027643
7.2712e+05,-4.1489e+06,-5.3103e+06,0.2752,-0.96013,-0.040449,-0.027827
7.3474e+05,-4.1484e+06,-5.3097e+06,0.27511,-0.96014,-0.040721,-0.02812
7.4237e+05,-4.1478e+06,-5.309e+06,0.27504,-0.96013,-0.041117,-0.028518
7.4999e+05,-4.1473e+06,-5.3083e+06,0.27499,-0.96011,-0.041631,-0.02901
7.5761e+05,-4.1468e+06,-5.3077e+06,0.27495,-0.96007,-0.042249,-0.029581
7.6523e+05,-4.1463e+06,-5.307e+06,0.27493,-0.96003,-0.042955,-0.030215
7.7285e+05,-4.1457e+06,-5.3063e+06,0.27492,-0.95998,-0.04373,-0.030893
7.8047e+05,-4.1452e+06,-5.3056e+06,0.27493,-0.95991,-0.044552,-0.031595
7.8808e+05,-4.1447e+06,-5.3049e+06,0.27495,-0.95984,-0.045398,-0.0323
7.957e+05,-4.1441e+06,-5.3042e+06,0.27499,-0.95977,-0.046248,-0.03299
8.0331e+05,-4.1435e+06,-5.3035e+06,0.27503,-0.95969,-0.047082,-0.033649
8.1093e+05,-4.143e+06,-5.3028e+06,0.27508,-0.95962,-0.047881,-0.034262
8.1854e+05,-4.1424e+06,-5.302e+06,0.27513,-0.95955,-0.048632,-0.034818
8.2615e+05,-4.1418e+06,-5.3013e+06,0.27518,-0.95948,-0.049325,-0.035311
8.3376e+05,-4.1413e+06,-5.3006e+06,0.27522,-0.95942,-0.049951,-0.035736
8.4137e+05,-4.1407e+06,-5.2998e+06,0.27526,-0.95936,-0.050509,-0.036093
8.4898e+05,-4.1401e+06,-5.2991e+06,0.27528,-0.95932,-0.050999,-0.036385
8.5659e+05,-4.1395e+06,-5.2983e+06,0.2753,-0.95928,-0.051425,-0.036619
8.642e+05,-4.1389e+06,-5.2975e+06,0.27531,-0.95925,-0.051794,-0.036804
8.718e+05,-4.1383e+06,-5.2968e+06,0.2753,-0.95923,-0.052115,-0.03695
8.7941e+05,-4.1377e+06,-5.296e+06,0.27529,-0.95922,-0.052399,-0.037069
8.8701e+05,-4.1371e+06,-5.2952e+06,0.27526,-0.95921,-0.052657,-0.037173
8.9461e+05,-4.1364e+06,-5.2944e+06,0.27523,-0.9592,-0.052902,-0.037274
9.0221e+05,-4.1358e+06,-5.2936e+06,0.27518,-0.95919,-0.053145,-0.037385
9.0981e+05,-4.1352e+06,-5.2928e+06,0.27514,-0.95919,-0.053397,-0.037515
9.1741e+05,-4.1346e+06,-5.292e+06,0.27509,-0.95918,-0.053668,-0.037673
9.2501e+05,-4.1339e+06,-5.2912e+06,0.27504,-0.95917,-0.053964,-0.037866
9.3261e+05,-4.1333e+06,-5.2903e+06,0.27499,-0.95916,-0.054293,-0.038099
9.402e+05,-4.1326e+06,-5.2895e+06,0.27494,-0.95914,-0.054657,-0.038373
9.4779e+05,-4.132e+06,-5.2887e+06,0.2749,-0.95911,-0.055058,-0.038689
9.5539e+05,-4.1313e+06,-5.2878e+06,0.27487,-0.95909,-0.055497,-0.039044
9.6298e+05,-4.1306e+06,-5.287e+06,0.27484,-0.95905,-0.055969,-0.039435
9.7057e+05,-4.1299e+06,-5.2861e+06,0.27482,-0.95901,-0.056473,-0.039857
9.7816e+05,-4.1293e+06,-5.2852e+06,0.2748,-0.95896,-0.057002,-0.040303
9.8575e+05,-4.1286e+06,-5.2844e+06,0.2748,-0.95891,-0.057552,-0.040766
9.9333e+05,-4.1279e+06,-5.2835e+06,0.2748,-0.95886,-0.058115,-0.041237
1.0009e+06,-4.1272e+06,-5.2826e+06,0.2748,-0.9588,-0.058685,-0.041711
1.0085e+06,-4.1265e+06,-5.2817e+06,0.27481,-0.95874,-0.059257,-0.042178
1.0161e+06,-4.1258e+06,-5.2808e+06,0.27482,-0.95869,-0.059823,-0.042634
1.0237e+06,-4.1251e+06,-5.2799e+06,0.27483,-0.95863,-0.06038,-0.043072
1.0312e+06,-4.1244e+06,-5.279e+06,0.27485,-0.95857,-0.060922,-0.043489
1.0388e+06,-4.1237e+06,-5.278e+06,0.27486,-0.95852,-0.061447,-0.043882
1.0464e+06,-4.1229e+06,-5.2771e+06,0.27487,-0.95846,-0.061954,-0.044249
1.054e+06,-4.1222e+06,-5.2762e+06,0.27487,-0.95841,-0.06244,-0.044591
1.0616e+06,-4.1215e+06,-5.2752e+06,0.27488,-0.95837,-0.062906,-0.044908
1.0691e+06,-4.1207e+06,-5.2743e+06,0.27487,-0.95833,-0.063354,-0.045204
1.0767e+06,-4.12e+06,-5.2733e+06,0.27487,-0.95829,-0.063786,-0.04548
1.0843e+06,-4.1192e+06,-5.2724e+06,0.27486,-0.95825,-0.064204,-0.045742
1.0918e+06,-4.1185e+06,-5.2714e+06,0.27484,-0.95821,-0.06461,-0.045994
1.0994e+06,-4.1177e+06,-5.2704e+06,0.27482,-0.95818,-0.06501,-0.04624
1.107e+06,-4.1169e+06,-5.2694e+06,0.2748,-0.95815,-0.065406,-0.046485
1.1145e+06,-4.1162e+06,-5.2684e+06,0.27477,-0.95812,-0.065801,-0.046733
1.1221e+06,-4.1154e+06,-5.2674e+06,0.27475,-0.95808,-0.066198,-0.046989
1.1297e+06,-4.1146e+06,-5.2664e+06,0.27472,-0.95805,-0.066601,-0.047255
1.1372e+06,-4.1138e+06,-5.2654e+06,0.27469,-0.95802,-0.067011,-0.047534
1.1448e+06,-4.113e+06,-5.2644e+06,0.27466,-0.95798,-0.067431,-0.047828
1.1523e+06,-4.1122e+06,-5.2634e+06,0.27463,-0.95794,-0.06786,-0.048138
1.1599e+06,-4.1114e+06,-5.2624e+06,0.27461,-0.9579,-0.0683,-0.048463
1.1675e+06,-4.1106e+06,-5.2613e+06,0.27459,-0.95786,-0.06875,-0.048803
1.175e+06,-4.1098e+06,-5.2603e+06,0.27457,-0.95781,-0.06921,-0.049156
1.1826e+06,-4.109e+06,-5.2592e+06,0.27455,-0.95777,-0.069679,-0.049521
1.1901e+06,-4.1081e+06,-5.2582e+06,0.27453,-0.95772,-0.070155,-0.049895
1.1977e+06,-4.1073e+06,-5.2571e+06,0.27452,-0.95767,-0.070636,-0.050275
1.2052e+06,-4.1065e+06,-5.256e+06,0.27451,-0.95761,-0.071122,-0.050658
1.2127e+06,-4.1056e+06,-5.2549e+06,0.2745,-0.95756,-0.071609,-0.051042
1.2203e+06,-4.1048e+06,-5.2539e+06,0.27449,-0.9575,-0.072097,-0.051423
1.2278e+06,-4.1039e+06,-5.2528e+06,0.27449,-0.95745,-0.072584,-0.051801
1.2354e+06,-4.1031e+06,-5.2517e+06,0.27448,-0.95739,-0.073067,-0.052172
1.2429e+06,-4.1022e+06,-5.2506e+06,0.27448,-0.95734,-0.073547,-0.052535
1.2505e+06,-4.1013e+06,-5.2495e+06,0.27447,-0.95728,-0.074022,-0.052889
1.258e+06,-4.1005e+06,-5.2483e+06,0.27446,-0.95723,-0.074492,-0.053233
1.2655e+06,-4.0996e+06,-5.2472e+06,0.27446,-0.95718,-0.074957,-0.053568
1.2731e+06,-4.0987e+06,-5.2461e+06,0.27445,-0.95712,-0.075416,-0.053894
1.2806e+06,-4.0978e+06,-5.2449e+06,0.27444,-0.95707,-0.075869,-0.054212
1.2881e+06,-4.0969e+06,-5.2438e+06,0.27442,-0.95702,-0.076319,-0.054523
1.2956e+06,-4.096e+06,-5.2426e+06,0.27441,-0.95697,-0.076764,-0.054829
1.3032e+06,-4.0951e+06,-5.2415e+06,0.27439,-0.95693,-0.077206,-0.05513
1.3107e+06,-4.0942e+06,-5.2403e+06,0.27438,-0.95688,-0.077647,-0.05543
1.3182e+06,-4.0933e+06,-5.2392e+06,0.27436,-0.95683,-0.078086,-0.055729
1.3257e+06,-4.0924e+06,-5.238e+06,0.27434,-0.95678,-0.078525,-0.05603
1.3333e+06,-4.0914e+06,-5.2368e+06,0.27432,-0.95673,-0.078964,-0.056333
1.3408e+06,-4.0905e+06,-5.2356e+06,0.2743,-0.95669,-0.079405,-0.05664
1.3483e+06,-4.0896e+06,-5.2344e+06,0.27428,-0.95664,-0.079848,-0.056952
1.3558e+06,-4.0886e+06,-5.2332e+06,0.27426,-0.95659,-0.080293,-0.057269
1.3633e+06,-4.0877e+06,-5.232e+06,0.27424,-0.95653,-0.080741,-0.057592
1.3708e+06,-4.0867e+06,-5.2308e+06,0.27422,-0.95648,-0.081192,-0.05792
1.3783e+06,-4.0858e+06,-5.2295e+06,0.2742,-0.95643,-0.081646,-0.058254
1.3858e+06,-4.0848e+06,-5.2283e+06,0.27418,-0.95638,-0.082102,-0.058593
1.3934e+06,-4.0838e+06,-5.2271e+06,0.27416,-0.95632,-0.08256,-0.058936
1.4009e+06,-4.0829e+06,-5.2258e+06,0.27414,-0.95626,-0.08302,-0.059282
1.4084e+06,-4.0819e+06,-5.2246e+06,0.27412,-0.95621,-0.083482,-0.059631
1.4159e+06,-4.0809e+06,-5.2233e+06,0.27411,-0.95615,-0.083945,-0.05998
1.4234e+06,-4.0799e+06,-5.222e+06,0.27409,-0.95609,-0.084409,-0.06033
1.4309e+06,-4.0789e+06,-5.2208e+06,0.27408,-0.95603,-0.084872,-0.060679
1.4384e+06,-4.0779e+06,-5.2195e+06,0.27406,-0.95597,-0.085335,-0.061027
1.4458e+06,-4.0769e+06,-5.2182e+06,0.27405,-0.95591,-0.085798,-0.061372
1.4533e+06,-4.0759e+06,-5.2169e+06,0.27403,-0.95585,-0.086259,-0.061714
1.4608e+06,-4.0749e+06,-5.2156e+06,0.27402,-0.95579,-0.086719,-0.062053
1.4683e+06,-4.0739e+06,-5.2143e+06,0.27401,-0.95573,-0.087178,-0.062389
1.4758e+06,-4.0728e+06,-5.213e+06,0.27399,-0.95568,-0.087636,-0.062721
1.4833e+06,-4.0718e+06,-5.2117e+06,0.27398,-0.95562,-0.088092,-0.06305
1.4908e+06,-4.0708e+06,-5.2103e+06,0.27396,-0.95556,-0.088546,-0.063376
1.4982e+06,-4.0697e+06,-5.209e+06,0.27395,-0.9555,-0.089,-0.063699
1.5057e+06,-4.0687e+06,-5.2077e+06,0.27393,-0.95544,-0.089452,-0.064021
1.5132e+06,-4.0676e+06,-5.2063e+06,0.27391,-0.95538,-0.089904,-0.064341
1.5207e+06,-4.0666e+06,-5.205e+06,0.27389,-0.95532,-0.090355,-0.06466
1.5281e+06,-4.0655e+06,-5.2036e+06,0.27388,-0.95526,-0.090805,-0.064979
1.5356e+06,-4.0644e+06,-5.2023e+06,0.27386,-0.9552,-0.091256,-0.065299
1.5431e+06,-4.0634e+06,-5.2009e+06,0.27384,-0.95514,-0.091707,-0.065619
1.5505e+06,-4.0623e+06,-5.1995e+06,0.27382,-0.95508,-0.092158,-0.065941
1.558e+06,-4.0612e+06,-5.1981e+06,0.2738,-0.95502,-0.092609,-0.066264
1.5655e+06,-4.0601e+06,-5.1967e+06,0.27378,-0.95496,-0.093061,-0.06659
1.5729e+06,-4.059e+06,-5.1953e+06,0.27376,-0.9549,-0.093514,-0.066917
1.5804e+06,-4.0579e+06,-5.1939e+06,0.27374,-0.95484,-0.093967,-0.067247
1.5879e+06,-4.0568e+06,-5.1925e+06,0.27372,-0.95478,-0.094421,-0.067578
1.5953e+06,-4.0557e+06,-5.1911e+06,0.2737,-0.95471,-0.094875,-0.067911
1.6028e+06,-4.0546e+06,-5.1897e+06,0.27368,-0.95465,-0.09533,-0.068246
1.6102e+06,-4.0535e+06,-5.1882e+06,0.27366,-0.95459,-0.095786,-0.068581
1.6177e+06,-4.0524e+06,-5.1868e+06,0.27364,-0.95452,-0.096242,-0.068918
1.6251e+06,-4.0512e+06,-5.1853e+06,0.27362,-0.95446,-0.096698,-0.069255
1.6325e+06,-4.0501e+06,-5.1839e+06,0.2736,-0.95439,-0.097155,-0.069592
1.64e+06,-4.049e+06,-5.1824e+06,0.27358,-0.95432,-0.097611,-0.069928
1.6474e+06,-4.0478e+06,-5.181e+06,0.27356,-0.95426,-0.098067,-0.070264
1.6549e+06,-4.0467e+06,-5.1795e+06,0.27354,-0.95419,-0.098523,-0.0706
1.6623e+06,-4.0455e+06,-5.178e+06,0.27352,-0.95413,-0.098979,-0.070934
1.6697e+06,-4.0444e+06,-5.1765e+06,0.27351,-0.95406,-0.099435,-0.071267
1.6772e+06,-4.0432e+06,-5.175e+06,0.27349,-0.95399,-0.09989,-0.071599
1.6846e+06,-4.042e+06,-5.1735e+06,0.27347,-0.95392,-0.10034,-0.07193
1.692e+06,-4.0408e+06,-5.172e+06,0.27345,-0.95386,-0.1008,-0.072259
1.6994e+06,-4.0397e+06,-5.1705e+06,0.27343,-0.95379,-0.10125,-0.072587
1.7069e+06,-4.0385e+06,-5.169e+06,0.27341,-0.95372,-0.10171,-0.072915
1.7143e+06,-4.0373e+06,-5.1675e+06,0.27339,-0.95365,-0.10216,-0.073242
1.7217e+06,-4.0361e+06,-5.166e+06,0.27337,-0.95359,-0.10261,-0.073568
1.7291e+06,-4.0349e+06,-5.1644e+06,0.27335,-0.95352,-0.10307,-0.073894
1.7365e+06,-4.0337e+06,-5.1629e+06,0.27333,-0.95345,-0.10352,-0.07422
1.7439e+06,-4.0325e+06,-5.1613e+06,0.27331,-0.95338,-0.10397,-0.074546
1.7514e+06,-4.0312e+06,-5.1598e+06,0.27329,-0.95331,-0.10443,-0.074872
1.7588e+06,-4.03e+06,-5.1582e+06,0.27327,-0.95324,-0.10488,-0.075199
1.7662e+06,-4.0288e+06,-5.1566e+06,0.27325,-0.95317,-0.10533,-0.075526
1.7736e+06,-4.0276e+06,-5.155e+06,0.27323,-0.9531,-0.10578,-0.075854
1.781e+06,-4.0263e+06,-5.1535e+06,0.27321,-0.95303,-0.10624,-0.076183
1.7884e+06,-4.0251e+06,-5.1519e+06,0.27319,-0.95296,-0.10669,-0.076512
1.7958e+06,-4.0238e+06,-5.1503e+06,0.27316,-0.95289,-0.10714,-0.076842
1.8032e+06,-4.0226e+06,-5.1487e+06,0.27314,-0.95282,-0.1076,-0.077173
1.8106e+06,-4.0213e+06,-5.1471e+06,0.27312,-0.95275,-0.10805,-0.077504
1.8179e+06,-4.0201e+06,-5.1454e+06,0.2731,-0.95267,-0.10851,-0.077835
1.8253e+06,-4.0188e+06,-5.1438e+06,0.27308,-0.9526,-0.10896,-0.078167
1.8327e+06,-4.0175e+06,-5.1422e+06,0.27305,-0.95253,-0.10941,-0.078499
1.8401e+06,-4.0162e+06,-5.1405e+06,0.27303,-0.95245,-0.10987,-0.078831
1.8475e+06,-4.015e+06,-5.1389e+06,0.27301,-0.95238,-0.11032,-0.079163
1.8548e+06,-4.0137e+06,-5.1373e+06,0.27299,-0.95231,-0.11077,-0.079494
1.8622e+06,-4.0124e+06,-5.1356e+06,0.27297,-0.95223,-0.11123,-0.079826
1.8696e+06,-4.0111e+06,-5.1339e+06,0.27295,-0.95216,-0.11168,-0.080156
1.877e+06,-4.0098e+06,-5.1323e+06,0.27292,-0.95208,-0.11214,-0.080487
1.8843e+06,-4.0085e+06,-5.1306e+06,0.2729,-0.95201,-0.11259,-0.080817
1.8917e+06,-4.0071e+06,-5.1289e+06,0.27288,-0.95193,-0.11304,-0.081147
1.8991e+06,-4.0058e+06,-5.1272e+06,0.27286,-0.95186,-0.1135,-0.081476
1.9064e+06,-4.0045e+06,-5.1255e+06,0.27284,-0.95178,-0.11395,-0.081804
1.9138e+06,-4.0032e+06,-5.1238e+06,0.27281,-0.9517,-0.1144,-0.082133
1.9211e+06,-4.0018e+06,-5.1221e+06,0.27279,-0.95163,-0.11485,-0.082461
1.9285e+06,-4.0005e+06,-5.1204e+06,0.27277,-0.95155,-0.11531,-0.082789
1.9358e+06,-3.9991e+06,-5.1187e+06,0.27275,-0.95147,-0.11576,-0.083117
1.9432e+06,-3.9978e+06,-5.1169e+06,0.27273,-0.9514,-0.11621,-0.083445
1.9505e+06,-3.9964e+06,-5.1152e+06,0.2727,-0.95132,-0.11667,-0.083773
1.9579e+06,-3.9951e+06,-5.1135e+06,0.27268,-0.95124,-0.11712,-0.084101
1.9652e+06,-3.9937e+06,-5.1117e+06,0.27266,-0.95116,-0.11757,-0.084429
1.9726e+06,-3.9923e+06,-5.11e+06,0.27263,-0.95108,-0.11802,-0.084757
1.9799e+06,-3.991e+06,-5.1082e+06,0.27261,-0.951,-0.11848,-0.085085
1.9872e+06,-3.9896e+06,-5.1064e+06,0.27259,-0.95092,-0.11893,-0.085414
1.9946e+06,-3.9882e+06,-5.1046e+06,0.27256,-0.95084,-0.11938,-0.085743
2.0019e+06,-3.9868e+06,-5.1029e+06,0.27254,-0.95076,-0.11983,-0.086072
2.0092e+06,-3.9854e+06,-5.1011e+06,0.27252,-0.95068,-0.12029,-0.086401
2.0165e+06,-3.984e+06,-5.0993e+06,0.27249,-0.9506,-0.12074,-0.08673
2.0238e+06,-3.9826e+06,-5.0975e+06,0.27247,-0.95052,-0.12119,-0.08706
2.0312e+06,-3.9812e+06,-5.0957e+06,0.27244,-0.95044,-0.12164,-0.08739
2.0385e+06,-3.9798e+06,-5.0939e+06,0.27242,-0.95036,-0.1221,-0.087719
2.0458e+06,-3.9783e+06,-5.092e+06,0.2724,-0.95028,-0.12255,-0.088049
2.0531e+06,-3.9769e+06,-5.0902e+06,0.27237,-0.9502,-0.123,-0.088378
2.0604e+06,-3.9755e+06,-5.0884e+06,0.27235,-0.95011,-0.12345,-0.088708
2.0677e+06,-3.974e+06,-5.0865e+06,0.27232,-0.95003,-0.12391,-0.089037
2.075e+06,-3.9726e+06,-5.0847e+06,0.2723,-0.94995,-0.12436,-0.089366
2.0823e+06,-3.9711e+06,-5.0828e+06,0.27227,-0.94987,-0.12481,-0.089695
2.0896e+06,-3.9697e+06,-5.081e+06,0.27225,-0.94978,-0.12526,-0.090024
2.0969e+06,-3.9682e+06,-5.0791e+06,0.27222,-0.9497,-0.12571,-0.090353
2.1042e+06,-3.9668e+06,-5.0772e+06,0.2722,-0.94961,-0.12617,-0.090681
2.1115e+06,-3.9653e+06,-5.0754e+06,0.27218,-0.94953,-0.12662,-0.09101
2.1188e+06,-3.9638e+06,-5.0735e+06,0.27215,-0.94944,-0.12707,-0.091338
2.1261e+06,-3.9624e+06,-5.0716e+06,0.27213,-0.94936,-0.12752,-0.091666
2.1333e+06,-3.9609e+06,-5.0697e+06,0.2721,-0.94927,-0.12797,-0.091994
2.1406e+06,-3.9594e+06,-5.0678e+06,0.27208,-0.94919,-0.12843,-0.092322
2.1479e+06,-3.9579e+06,-5.0659e+06,0.27205,-0.9491,-0.12888,-0.09265
2.1552e+06,-3.9564e+06,-5.0639e+06,0.27203,-0.94902,-0.12933,-0.092978
2.1624e+06,-3.9549e+06,-5.062e+06,0.272,-0.94893,-0.12978,-0.093306
2.1697e+06,-3.9534e+06,-5.0601e+06,0.27197,-0.94884,-0.13023,-0.093634
